filename,source_repo,source_path,content,content_length,vulnerable,confidence,notes,checkov_findings,scraped_date
escalation_passrole_lambda_create.json,original_samples,escalation_passrole_lambda_create.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": ""iam:PassRole"",
      ""Resource"": ""*""
    },
    {
      ""Effect"": ""Allow"",
      ""Action"": [
        ""lambda:CreateFunction"",
        ""lambda:InvokeFunction""
      ],
      ""Resource"": ""*""
    }
  ]
}",294,True,High,Wildcard action (*) with wildcard resource (*),"Severity: critical, Risk: 10",2026-01-01 00:00:00
escalation_passrole_lambda_update.json,original_samples,escalation_passrole_lambda_update.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": ""iam:PassRole"",
      ""Resource"": ""*""
    },
    {
      ""Effect"": ""Allow"",
      ""Action"": [
        ""lambda:UpdateFunctionCode"",
        ""lambda:InvokeFunction""
      ],
      ""Resource"": ""*""
    }
  ]
}",298,True,High,Wildcard action (*) with wildcard resource (*),"Severity: critical, Risk: 10",2026-01-01 00:00:00
escalation_passrole_sagemaker.json,original_samples,escalation_passrole_sagemaker.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": ""iam:PassRole"",
      ""Resource"": ""*""
    },
    {
      ""Effect"": ""Allow"",
      ""Action"": [
        ""sagemaker:CreateNotebookInstance"",
        ""sagemaker:CreatePresignedNotebookInstanceUrl""
      ],
      ""Resource"": ""*""
    }
  ]
}",328,True,High,Wildcard action (*) with wildcard resource (*),"Severity: high, Risk: 8",2026-01-01 00:00:00
escalation_put_group_policy.json,original_samples,escalation_put_group_policy.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": ""iam:PutGroupPolicy"",
      ""Resource"": ""arn:aws:iam::*:group/*""
    }
  ]
}",169,False,High,No IAM policy statements; Terraform provider or module config only,"Severity: critical, Risk: 10",2026-01-01 00:00:00
escalation_put_role_policy.json,original_samples,escalation_put_role_policy.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": ""iam:PutRolePolicy"",
      ""Resource"": ""arn:aws:iam::*:role/*""
    }
  ]
}",167,False,High,No IAM policy statements; Terraform provider or module config only,"Severity: critical, Risk: 10",2026-01-01 00:00:00
escalation_put_user_policy.json,original_samples,escalation_put_user_policy.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": ""iam:PutUserPolicy"",
      ""Resource"": ""arn:aws:iam::*:user/*""
    }
  ]
}",167,False,High,No IAM policy statements; Terraform provider or module config only,"Severity: critical, Risk: 10",2026-01-01 00:00:00
escalation_set_default_policy_version.json,original_samples,escalation_set_default_policy_version.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": [
        ""iam:CreatePolicyVersion"",
        ""iam:SetDefaultPolicyVersion""
      ],
      ""Resource"": ""arn:aws:iam::*:policy/*""
    }
  ]
}",232,False,High,No IAM policy statements; Terraform provider or module config only,"Severity: critical, Risk: 10",2026-01-01 00:00:00
escalation_update_assume_role_policy.json,original_samples,escalation_update_assume_role_policy.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": ""iam:UpdateAssumeRolePolicy"",
      ""Resource"": ""arn:aws:iam::*:role/*""
    }
  ]
}",176,False,High,No IAM policy statements; Terraform provider or module config only,"Severity: high, Risk: 8",2026-01-01 00:00:00
escalation_update_login_profile.json,original_samples,escalation_update_login_profile.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": ""iam:UpdateLoginProfile"",
      ""Resource"": ""arn:aws:iam::*:user/*""
    }
  ]
}",172,False,High,No IAM policy statements; Terraform provider or module config only,"Severity: high, Risk: 8",2026-01-01 00:00:00
iam_admin_password-policy.json,original_samples,iam_admin_password-policy.json,"{
    ""Version"":""2012-10-17"",		 	 	 
    ""Statement"": {
        ""Effect"": ""Allow"",
        ""Action"": [
            ""iam:GetAccountPasswordPolicy"",
            ""iam:UpdateAccountPasswordPolicy""
        ],
        ""Resource"": ""*""
    }
}
",236,True,High,Wildcard action (*) with wildcard resource (*),"Severity: low, Risk: 0",2026-01-01 00:00:00
iam_read_console-full.json,original_samples,iam_read_console-full.json,"{
    ""Version"":""2012-10-17"",		 	 	 
    ""Statement"": {
        ""Effect"": ""Allow"",
        ""Action"": [
            ""iam:Get*"",
            ""iam:List*"",
            ""iam:Generate*""
        ],
        ""Resource"": ""*""
    }
}
",223,True,High,Wildcard action (*) with wildcard resource (*),"Severity: low, Risk: 0",2026-01-01 00:00:00
iam_read_credential-report.json,original_samples,iam_read_credential-report.json,"{
    ""Version"":""2012-10-17"",		 	 	 
    ""Statement"": {
        ""Effect"": ""Allow"",
        ""Action"": [
            ""iam:GenerateCredentialReport"",
            ""iam:GetCredentialReport""
        ],
        ""Resource"": ""*""
    }
}
",228,True,High,Wildcard action (*) with wildcard resource (*),"Severity: low, Risk: 0",2026-01-01 00:00:00
iam_read_only_access.json,original_samples,iam_read_only_access.json,"{
  ""Version"" : ""2012-10-17"",
  ""Statement"" : [
    {
      ""Effect"" : ""Allow"",
      ""Action"" : [
        ""iam:GenerateCredentialReport"",
        ""iam:GenerateServiceLastAccessedDetails"",
        ""iam:Get*"",
        ""iam:List*"",
        ""iam:SimulateCustomPolicy"",
        ""iam:SimulatePrincipalPolicy""
      ],
      ""Resource"" : ""*""
    }
  ]
}",347,True,High,Wildcard action (*) with wildcard resource (*),"Severity: low, Risk: 0",2026-01-01 00:00:00
iam_read_policy-simulator-api.json,original_samples,iam_read_policy-simulator-api.json,"{
    ""Version"":""2012-10-17"",		 	 	 
    ""Statement"": [
        {
            ""Action"": [
                ""iam:GetContextKeysForCustomPolicy"",
                ""iam:GetContextKeysForPrincipalPolicy"",
                ""iam:SimulateCustomPolicy"",
                ""iam:SimulatePrincipalPolicy""
            ],
            ""Effect"": ""Allow"",
            ""Resource"": ""*""
        }
    ]
}
",381,True,High,Wildcard action (*) with wildcard resource (*),"Severity: low, Risk: 0",2026-01-01 00:00:00
iam_write_manage-group-membership.json,original_samples,iam_write_manage-group-membership.json,"{
    ""Version"":""2012-10-17"",		 	 	 
    ""Statement"": [
        {
            ""Sid"": ""ViewGroups"",
            ""Effect"": ""Allow"",
            ""Action"": [
                ""iam:ListGroups"",
                ""iam:ListUsers"",
                ""iam:GetUser"",
                ""iam:ListGroupsForUser""
            ],
            ""Resource"": ""*""
        },
        {
            ""Sid"": ""ViewEditThisGroup"",
            ""Effect"": ""Allow"",
            ""Action"": [
                ""iam:AddUserToGroup"",
                ""iam:RemoveUserFromGroup"",
                ""iam:GetGroup""
            ],
            ""Resource"": ""arn:aws:iam::*:group/MarketingTeam""
        }
    ]
}
",657,True,High,Wildcard action (*) with wildcard resource (*),"Severity: medium, Risk: 5",2026-01-01 00:00:00
iam_write_passrole-to-service.json,original_samples,iam_write_passrole-to-service.json,"{
    ""Version"":""2012-10-17"",		 	 	 
    ""Statement"": [
        {
            ""Effect"": ""Allow"",
            ""Action"": ""iam:PassRole"",
            ""Resource"": ""*"",
            ""Condition"": {
                ""StringEquals"": {""iam:PassedToService"": ""cloudwatch.amazonaws.com""}
            }
        }
    ]
}
",307,False,High,No IAM policy statements; Terraform provider or module config only,"Severity: medium, Risk: 6",2026-01-01 00:00:00
iam_write_self-manage-credentials-mfa.json,original_samples,iam_write_self-manage-credentials-mfa.json,"{
    ""Version"":""2012-10-17"",		 	 	 
    ""Statement"": [
        {
            ""Sid"": ""AllowViewAccountInfo"",
            ""Effect"": ""Allow"",
            ""Action"": [
                ""iam:GetAccountPasswordPolicy"",
                ""iam:ListVirtualMFADevices""
            ],
            ""Resource"": ""*""
        },
        {
            ""Sid"": ""AllowManageOwnPasswords"",
            ""Effect"": ""Allow"",
            ""Action"": [
                ""iam:ChangePassword"",
                ""iam:GetUser""
            ],
            ""Resource"": ""arn:aws:iam::*:user/${aws:username}""
        },
        {
            ""Sid"": ""AllowManageOwnAccessKeys"",
            ""Effect"": ""Allow"",
            ""Action"": [
                ""iam:CreateAccessKey"",
                ""iam:DeleteAccessKey"",
                ""iam:ListAccessKeys"",
                ""iam:UpdateAccessKey"",
                ""iam:GetAccessKeyLastUsed""
            ],
            ""Resource"": ""arn:aws:iam::*:user/${aws:username}""
        },
        {
            ""Sid"": ""AllowManageOwnSigningCertificates"",
            ""Effect"": ""Allow"",
            ""Action"": [
                ""iam:DeleteSigningCertificate"",
                ""iam:ListSigningCertificates"",
                ""iam:UpdateSigningCertificate"",
                ""iam:UploadSigningCertificate""
            ],
            ""Resource"": ""arn:aws:iam::*:user/${aws:username}""
        },
        {
            ""Sid"": ""AllowManageOwnSSHPublicKeys"",
            ""Effect"": ""Allow"",
            ""Action"": [
                ""iam:DeleteSSHPublicKey"",
                ""iam:GetSSHPublicKey"",
                ""iam:ListSSHPublicKeys"",
                ""iam:UpdateSSHPublicKey"",
                ""iam:UploadSSHPublicKey""
            ],
            ""Resource"": ""arn:aws:iam::*:user/${aws:username}""
        },
        {
            ""Sid"": ""AllowManageOwnGitCredentials"",
            ""Effect"": ""Allow"",
            ""Action"": [
                ""iam:CreateServiceSpecificCredential"",
                ""iam:DeleteServiceSpecificCredential"",
                ""iam:ListServiceSpecificCredentials"",
                ""iam:ResetServiceSpecificCredential"",
                ""iam:UpdateServiceSpecificCredential""
            ],
            ""Resource"": ""arn:aws:iam::*:user/${aws:username}""
        },
        {
            ""Sid"": ""AllowManageOwnVirtualMFADevice"",
            ""Effect"": ""Allow"",
            ""Action"": [
                ""iam:CreateVirtualMFADevice""
            ],
            ""Resource"": ""arn:aws:iam::*:mfa/*""
        },
        {
            ""Sid"": ""AllowManageOwnUserMFA"",
            ""Effect"": ""Allow"",
            ""Action"": [
                ""iam:DeactivateMFADevice"",
                ""iam:EnableMFADevice"",
                ""iam:ListMFADevices"",
                ""iam:ResyncMFADevice""
            ],
            ""Resource"": ""arn:aws:iam::*:user/${aws:username}""
        },
        {
            ""Sid"": ""DenyAllExceptListedIfNoMFA"",
            ""Effect"": ""Deny"",
            ""NotAction"": [
                ""iam:CreateVirtualMFADevice"",
                ""iam:EnableMFADevice"",
                ""iam:GetUser"",
                ""iam:GetMFADevice"",
                ""iam:ListMFADevices"",
                ""iam:ListVirtualMFADevices"",
                ""iam:ResyncMFADevice"",
                ""sts:GetSessionToken""
            ],
            ""Resource"": ""*"",
            ""Condition"": {
                ""BoolIfExists"": {
                    ""aws:MultiFactorAuthPresent"": ""false""
                }
            }
        }
    ]
}
",3490,True,Medium,Wildcard action (*) with wildcard resource (*); partially mitigated by MFA condition,"Severity: low, Risk: 0",2026-01-01 00:00:00
lambda_basic_execution.json,original_samples,lambda_basic_execution.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": [
        ""logs:CreateLogGroup"",
        ""logs:CreateLogStream"",
        ""logs:PutLogEvents""
      ],
      ""Resource"": ""arn:aws:logs:*:*:*""
    }
  ]
}",245,False,High,No IAM policy statements; Terraform provider or module config only,"Severity: low, Risk: 0",2026-01-01 00:00:00
lambda_create_restricted.json,original_samples,lambda_create_restricted.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": [
        ""lambda:CreateFunction"",
        ""lambda:GetFunction"",
        ""lambda:ListFunctions""
      ],
      ""Resource"": ""arn:aws:lambda:us-east-1:123456789012:function:dev-*"",
      ""Condition"": {
        ""StringEquals"": {
          ""lambda:FunctionArn"": ""arn:aws:lambda:us-east-1:123456789012:function:dev-*""
        }
      }
    }
  ]
}",435,False,High,No IAM policy statements; Terraform provider or module config only,"Severity: medium, Risk: 0",2026-01-01 00:00:00
lambda_create_with_passrole.json,original_samples,lambda_create_with_passrole.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": ""iam:PassRole"",
      ""Resource"": ""*""
    },
    {
      ""Effect"": ""Allow"",
      ""Action"": [
        ""lambda:CreateFunction"",
        ""lambda:InvokeFunction"",
        ""lambda:GetFunction""
      ],
      ""Resource"": ""*""
    }
  ]
}",324,True,High,Wildcard action (*) with wildcard resource (*),"Severity: critical, Risk: 9",2026-01-01 00:00:00
lambda_event_source_mapping.json,original_samples,lambda_event_source_mapping.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": [
        ""lambda:CreateEventSourceMapping"",
        ""lambda:GetEventSourceMapping"",
        ""lambda:ListEventSourceMappings"",
        ""lambda:UpdateEventSourceMapping"",
        ""lambda:DeleteEventSourceMapping""
      ],
      ""Resource"": ""*""
    },
    {
      ""Effect"": ""Allow"",
      ""Action"": [
        ""sqs:GetQueueAttributes"",
        ""sqs:GetQueueUrl"",
        ""kinesis:DescribeStream"",
        ""kinesis:GetShardIterator"",
        ""kinesis:GetRecords"",
        ""dynamodb:DescribeStream"",
        ""dynamodb:GetRecords"",
        ""dynamodb:GetShardIterator""
      ],
      ""Resource"": ""*""
    }
  ]
}",697,True,High,Wildcard action (*) with wildcard resource (*),"Severity: low, Risk: 0",2026-01-01 00:00:00
lambda_full_access.json,original_samples,lambda_full_access.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": ""lambda:*"",
      ""Resource"": ""*""
    }
  ]
}",138,True,High,"Service-level wildcard (e.g. iam:*) with resources=[""*""]","Severity: high, Risk: 7",2026-01-01 00:00:00
lambda_invoke_specific.json,original_samples,lambda_invoke_specific.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": ""lambda:InvokeFunction"",
      ""Resource"": ""arn:aws:lambda:us-east-1:123456789012:function:MySpecificFunction""
    }
  ]
}",215,False,High,No IAM policy statements; Terraform provider or module config only,"Severity: low, Risk: 0",2026-01-01 00:00:00
lambda_layer_management.json,original_samples,lambda_layer_management.json,"{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Effect"": ""Allow"",
      ""Action"": [
        ""lambda:PublishLayerVersion"",
        ""lambda:GetLayerVersion"",
        ""lambda:ListLayers"",
        ""lambda:ListLayerVersions"",
        ""lambda:DeleteLayerVersion""
      ],
      ""Resource"": ""*""
    }
  ]
}",310,True,High,Wildcard action (*) with wildcard resource (*),"Severity: medium, Risk: 0",2026-01-01 00:00:00
